_id	Population_Rank	Region	RegionType	State	0	HouseCost-01	HouseCost-02	HouseCost-03	HouseCost-04	HouseCost-05	HouseCost-06	HouseCost-07	HouseCost-08	HouseCost-09	HouseCost-10	HouseCost-11	HouseCost-12	HouseCost-13	HouseCost-14	HouseCost-15	HouseCost-16	HouseCost-17	HouseCost-18	HouseCost-19	HouseCost-20	HouseCost-21	HouseCost-22
394697	151	Huntington, WV	msa	OH	64062.90800574387	67675	69339	71673	76195	82564	83790	85293	85848	83912	82801	83118	85067	87102	89063	93095	93847	94279	97540	100038	118245	128546	131216
394602	152	Fort Collins, CO	msa	CO	198241.89866900255	220005	235612	240891	246897	250564	253480	254289	246535	240058	239764	236301	241364	256926	276454	310407	347658	377456	400675	419503	489509	551374	546450
395033	153	Rockford, IL	msa	IL	77463.86813139876	80883	84623	89399	95074	100996	107218	111384	109996	103605	95344	90599	86864	87297	87664	91934	100044	108439	116040	122522	145251	162572	165998
394796	154	Lincoln, NE	msa	NE	124213.40239524456	129894	134633	140992	146399	151399	155368	156191	153366	150818	152694	149512	147101	151141	155506	162594	173798	183781	194564	204290	241315	265565	270605
394622	155	Gainesville, FL	msa	FL	99460.98088010908	104942	112116	122389	140566	163663	190104	196816	181787	161304	150673	134729	127550	130994	138815	146363	156072	169079	181980	191304	238698	276928	285742
394405	156	Boulder, CO	msa	CO	252518.64830729968	291567	309071	306512	309006	317006	325713	327785	327281	324633	323210	318019	326453	355640	387720	430269	488780	531681	554429	572721	676174	757276	740492
394646	157	Green Bay, WI	msa	WI	0.0	105891	108088	113085	119661	125660	129017	129502	134617	134577	130045	121273	121278	125287	130470	142868	152122	163249	174362	186612	228350	251482	259038
394488	158	Columbus, GA	msa	GA	121594.74464679784	126217	129874	132230	139827	116902	120530	127164	128366	124950	118607	113187	107323	105372	105185	104473	106404	107812	113619	120531	148672	166067	170893
395107	159	South Bend, IN	msa	IN	0.0	0	0	0	0	0	0	103942	103311	97609	94127	90041	88469	92131	94997	97631	104895	112479	121968	131660	163411	184253	189833
395109	160	Spartanburg, SC	msa	SC	0.0	0	0	104034	104966	107656	111360	114413	115772	112082	113643	107544	109528	112734	117151	123918	130323	139781	151090	162640	202799	237917	246511
394645	161	Greeley, CO	msa	CO	174217.63334996128	188890	202900	209710	212686	214965	214611	205899	188791	178876	175630	170182	179801	196436	222709	258554	289444	318672	346539	365832	442003	497181	492218
394808	162	Lubbock, TX	msa	TX	74384.41110019996	78746	80932	84004	86219	90236	96979	107029	109364	114441	116148	115183	115249	115161	118792	119974	122783	136241	146132	145632	172306	196667	202191
394471	163	Clarksville, TN	msa	TN	104897.22768616548	107861	109286	111349	115265	122403	131737	139692	140470	140467	140042	140292	144452	142614	144501	144817	143710	147357	154102	160067	203438	242909	252627
395028	164	Roanoke, VA	msa	VA	0.0	0	0	0	160590	157673	163538	167322	164948	155996	151156	148639	149694	151338	153251	155422	158659	163808	169281	178371	219950	244799	252763
394579	165	Evansville, IN	msa	IN	93668.69139015178	97982	100300	101382	103575	107263	108505	110322	109602	104185	105396	104568	104869	106608	110069	113464	119175	125045	131690	137479	166965	186146	190519
394747	167	Kingsport, TN	msa	TN	80451.79083057176	83088	84572	86104	89066	93566	101978	106523	107556	103634	101901	99719	100502	100825	102224	104645	108827	114205	118529	129825	155954	182256	192145
394741	168	Kennewick, WA	msa	WA	133149.11789543138	140373	145961	156600	167919	176649	188808	187425	182743	175707	179973	182923	183777	185248	188515	198937	217398	241244	268405	295390	362040	412017	412370
395179	169	Utica, NY	msa	NY	62582.138645994106	65739	69251	74082	80725	87794	93982	98881	101442	99949	100008	98707	97074	98076	98814	101652	106127	111290	119205	125248	156822	175507	180817
394660	170	Hagerstown, MD	msa	MD	125015.07310073306	131375	139879	152215	167961	188033	208222	210211	199173	176717	166753	149117	151112	159056	162674	165698	169102	175772	185485	195664	241017	270697	274729
394543	171	Duluth, MN	msa	MN	0.0	0	0	0	101149	106753	114571	117186	118352	116635	113682	108724	107754	112023	117163	121320	126103	132730	141621	149461	183830	203646	208193
394937	172	Olympia, WA	msa	WA	151251.41452430835	155860	163695	176402	193311	222869	263543	275611	270466	253936	244202	221383	213200	223450	233847	246770	267986	292684	316796	336483	445226	496783	490698
394803	173	Longview, TX	msa	TX	70982.19477105248	74121	76366	78515	80625	87019	96437	103473	108553	106187	105484	104751	107421	108404	114312	118759	123646	125174	131234	144615	160822	184460	193137
395229	174	Wilmington, NC	msa	NC	0.0	0	0	161313	166640	184988	217450	235894	229948	213631	198681	182967	174638	181029	191771	201471	213829	226621	240449	253965	317596	378011	395698
395061	175	San Luis Obispo, CA	msa	CA	208969.39786324132	251706	293197	343785	401531	477958	510654	485143	439436	381904	362965	335695	345732	399758	443630	474802	507259	562902	597741	610561	737781	847464	839909
753875	176	Crestview, FL	msa	FL	130792.96174483903	137188	142630	152931	179417	240639	284582	262115	229987	200993	190711	177768	175546	189258	201941	213456	224482	237874	255881	272033	352146	429112	437570
394851	177	Merced, CA	msa	CA	0.0	148134	171471	198322	237974	308831	362528	319659	204057	119885	122386	121353	119786	143559	176440	195049	213942	236618	260141	281283	349404	400970	389866
395197	178	Waco, TX	msa	TX	0.0	0	0	0	0	0	0	0	0	104319	103088	103019	100506	100484	105573	113245	121214	133403	146372	156658	201514	241565	246484
394447	179	Cedar Rapids, IA	msa	IA	108757.27313133696	113084	118085	121689	125180	128927	132826	135164	137478	138201	137757	133987	134424	136660	140947	143113	144425	148978	155295	164074	183385	202490	207562
394348	180	Atlantic City, NJ	msa	NJ	103094.84045718098	110260	121621	141742	168965	204483	237747	240817	222944	195209	184543	173069	168812	172902	178947	177945	171460	167846	176690	191111	247412	285895	298695
394412	181	Bremerton, WA	msa	WA	156394.12405617352	164113	175854	192541	216539	257238	302632	317550	305289	277691	265246	249094	233860	240518	250377	267321	298914	333989	360509	384286	498670	552730	539524
395103	182	Sioux Falls, SD	msa	SD	0.0	0	0	0	0	0	147865	150891	154739	154266	152901	151305	155780	165284	172907	182791	193422	203864	216898	230658	272648	308962	315525
395065	183	Santa Cruz, CA	msa	CA	299884.96853050817	374222	400996	434584	487915	586147	629996	607660	551178	466525	457712	425900	424977	487318	545386	609034	669463	718081	778486	781392	991894	1157164	1110371
394572	184	Erie, PA	msa	PA	83369.44196010416	84924	88439	91735	95988	100334	103524	105096	105258	105725	109430	108710	109577	112567	114078	114667	118511	122167	125065	128751	154401	169918	175456
394924	185	Norwich, CT	msa	CT	151382.15736061576	162507	180119	203297	231881	263964	281488	279825	264307	241951	233638	220143	206939	206642	210250	213836	218455	228299	237286	241254	293321	323311	332649
394323	186	Amarillo, TX	msa	TX	0.0	0	0	0	0	0	0	0	0	117358	117051	114557	112937	114679	118460	122875	128152	133058	137036	141601	168060	193825	199875
394772	187	Laredo, TX	msa	TX	0.0	0	0	0	0	0	0	0	0	113053	111187	108794	110471	115245	121365	129134	135590	139073	144160	150148	174055	185492	189567
395171	188	Tuscaloosa, AL	msa	AL	92888.73217979351	96860	99408	103068	106897	113397	119246	124642	124809	121860	118467	114464	115815	119575	122510	129376	133039	132915	138633	147877	176314	195081	200999
394483	189	College Station, TX	msa	TX	0.0	0	0	0	0	0	0	0	0	133728	135865	136130	137834	141962	151395	166052	183121	198240	207318	209236	235664	264157	272980
394732	190	Kalamazoo, MI	msa	MI	112180.79979772256	118166	121962	119724	124877	129107	128929	126338	123108	119105	113817	108543	107351	112773	121650	129060	137439	144776	157284	170122	208557	231851	235573
394811	191	Lynchburg, VA	msa	VA	105086.80966014256	112781	120477	125756	129482	139077	148355	158050	158335	149952	144600	140731	141191	142834	144125	147647	152766	158369	164896	172611	209054	234812	243725
394455	192	Charleston, WV	msa	WV	67717.60410568227	70960	71622	73820	76852	79884	82573	85657	88563	89196	88584	88096	86899	84078	87035	93365	95067	96676	97511	99937	115453	126204	131035
395240	193	Yakima, WA	msa	WA	111467.98468750452	112060	113188	116899	122813	127730	137694	148235	150360	150300	149752	142593	142093	145700	148719	154592	168558	184797	202654	225256	296486	323368	322638
394585	194	Fargo, ND	msa	ND	0.0	0	0	0	0	0	0	0	0	165011	161880	158289	152694	159469	168519	184893	204473	215980	218664	227324	249613	271649	278373
394387	195	Binghamton, NY	msa	NY	66067.27511919003	69505	73752	77226	82127	88698	97022	103574	110507	108036	108911	103025	101634	102930	103635	103418	105174	106207	111807	117784	139857	152411	155669
394609	196	Fort Smith, AR	msa	AR	71129.97854185913	74669	77147	80047	82875	87049	91731	95232	95365	94720	94308	91577	91706	91120	91750	94537	99179	101887	106310	112031	135580	154264	159972
394334	197	Appleton, WI	msa	WI	0.0	0	0	0	0	164500	166145	167022	166888	163164	160574	152896	147313	151534	155953	160862	167607	179174	191066	203830	241243	263645	272438
395161	199	Topeka, KS	msa	KS	72296.76125898982	75818	78805	81490	85060	89718	92610	95858	97827	96719	95820	92829	93256	95239	97282	99585	102503	106822	113193	120360	156651	176608	184662
394813	200	Macon, GA	msa	GA	73290.50489285642	77865	80195	82535	85371	88669	92509	95035	93697	89102	83726	78289	75850	76410	80709	83104	86405	87016	93876	104276	127939	149521	158863
395174	201	Tyler, TX	msa	TX	0.0	0	0	0	0	0	0	0	0	130789	131108	127772	127242	130615	139348	147385	154189	161984	169131	173303	210815	245097	256815
394361	202	Barnstable Town, MA	msa	MA	199996.3289705303	233657	275102	330461	377674	416637	422845	401202	382685	358245	356159	344336	329902	343526	358323	369860	387872	411688	436945	450539	556095	643074	653756
394519	203	Daphne, AL	msa	AL	121655.2137966188	128559	132753	136367	144207	163991	191853	203253	195550	182168	164171	150156	150106	160039	168858	178452	190308	198789	211379	228256	291507	344497	353812
394378	205	Bellingham, WA	msa	WA	151180.7744496708	153404	160043	177973	210756	259491	299727	307367	304755	284032	275050	263068	252478	261592	273023	288030	313906	346527	382367	407552	524498	594790	574140
394429	206	Burlington, VT	msa	VT	126018.12433202118	137645	151896	164261	181072	205388	223972	228361	224889	219474	216748	219762	222215	232969	241668	249462	255220	267999	279138	286533	347360	393690	408757
395030	207	Rochester, MN	msa	MN	124004.55813062884	136618	142936	146209	151457	156945	160635	160757	157839	152189	150099	140581	148462	157879	163630	170356	183821	199234	213322	224633	267307	297339	298115
753895	208	Lafayette, IN	msa	IN	100793.05423988048	111205	114549	116371	118178	118985	119678	120866	118890	117461	117312	114258	114375	117766	122006	126578	133745	142952	152392	163409	202739	226928	229251
394454	209	Champaign, IL	msa	IL	93471.91912648814	95878	101693	104967	114248	121899	127383	130388	129124	125454	125616	123672	122677	123856	127412	129829	134249	138276	141404	146968	163468	181918	184716
394848	210	Medford, OR	msa	OR	151925.70417504627	164389	176326	194363	228701	277567	317269	308516	272441	235792	216980	197578	182690	200131	223391	242273	266093	292434	314115	323132	395377	434096	422803
394459	212	Charlottesville, VA	msa	VA	126689.45263963302	137906	150269	163458	188273	220595	227353	222351	214026	201220	193166	187175	184874	190074	196125	199389	256636	270375	285346	298230	353981	397692	404049
394763	213	Lake Charles, LA	msa	LA	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156052	164714	171241	174446	175767	175950	174518
394773	214	Las Cruces, NM	msa	NM	0.0	0	151530	156167	167020	185516	206711	224324	225746	207753	188739	170907	166955	165369	164374	164005	165538	167751	173815	180181	218893	257022	268022
394464	215	Chico, CA	msa	CA	0.0	140697	159646	189607	227778	271182	295883	284418	257841	221143	205151	188850	180121	201838	220606	234024	250904	270913	291159	321121	379516	411036	397972
394681	216	Hilton Head Island, SC	msa	SC	180730.29784984628	202654	209011	217127	232836	264399	310538	324998	296949	263710	243736	226384	217737	226961	239848	256357	272833	280835	291209	302458	369879	461189	481955
394346	217	Athens, GA	msa	GA	121932.11626209167	130709	137728	143994	150533	156495	161735	164818	165785	158424	148340	139435	128366	133541	140666	145833	153990	164356	179721	197449	257651	301199	308448
394765	218	Lake Havasu City, AZ	msa	AZ	95613.23496567336	100198	108133	124993	155067	194514	230180	224983	191306	150436	132044	121944	123430	134773	145671	157852	168864	179455	197810	219180	297559	347949	339315
394485	219	Columbia, MO	msa	MO	0.0	0	0	0	0	124850	127534	129610	129646	127503	128151	126951	129042	133299	137362	143378	149639	161279	167445	176080	221101	254444	262475
395114	220	Springfield, IL	msa	IL	0.0	0	0	0	0	0	97271	97488	97674	96456	98278	98728	102321	107283	110529	112433	115064	117291	118555	124556	138151	148825	152504
394691	221	Houma, LA	msa	LA	0.0	0	0	0	0	0	0	0	0	147301	147063	147486	146592	154528	151944	148996	148238	143764	140530	143595	153070	148800	142776
394872	222	Monroe, LA	msa	LA	66337.88439084886	69641	72485	76167	80183	83457	87697	88929	89060	89735	91302	89002	88477	97755	103631	112517	118875	122565	124726	127421	145057	158710	159309
394565	223	Elkhart, IN	msa	IN	0.0	0	0	0	0	115030	121398	123958	123782	118795	112951	109520	109816	114553	121411	127522	136279	146022	156956	167767	201116	224263	228902
394726	224	Johnson City, TN	msa	TN	73908.33623941126	76279	77977	80572	83637	89888	96708	102319	103848	103529	102842	101192	102672	105999	110782	115206	120185	124803	130169	139055	176888	207827	217614
395247	225	Yuma, AZ	msa	AZ	0.0	0	117639	121777	133459	170058	211841	213275	191872	162084	148821	127420	115122	117498	126658	132379	137367	143524	153041	163928	212429	256554	261788
394623	226	Gainesville, GA	msa	GA	132438.5606176669	142442	148763	153477	157905	165310	174773	181767	179769	159114	144161	125732	126220	136310	153586	167020	180826	194079	209008	224171	284404	346682	352578
394716	227	Jacksonville, NC	msa	NC	0.0	0	0	0	0	127396	137966	154128	165076	166370	166990	166748	162964	158170	152714	148176	144292	147030	154960	167733	202050	237644	254264
394597	228	Florence, SC	msa	SC	0.0	0	0	0	0	94866	99503	104545	103193	100455	95747	92619	94381	96062	98618	100212	104497	105905	110464	116408	137124	155471	161411
394680	229	Hilo, HI	msa	HI	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296816	315564	331662	347315	358816	436486	540754	549479
395118	230	St. Cloud, MN	msa	MN	0.0	0	0	0	0	208723	193746	175182	170316	158724	154627	140104	147959	156808	163966	169627	178023	188684	197173	207708	248118	276071	277889
395011	231	Racine, WI	msa	WI	0.0	0	0	0	0	0	0	0	155461	148526	143171	125769	125076	127511	134299	138600	145342	154672	168825	180092	211727	230671	238694
394380	232	Bend, OR	msa	OR	145451.26271606688	156150	165560	176284	207446	246018	307985	341811	306538	240426	208278	191867	195475	227529	262294	294729	327020	354931	383640	403566	560492	651435	617619
395047	233	Saginaw, MI	msa	MI	73656.32014030806	76901	79660	83123	86631	88241	86967	80966	73828	67713	73062	67790	64611	68000	69546	72257	72804	79078	85068	92391	118283	133517	140713
395202	234	Warner Robins, GA	msa	GA	105232.84717081404	109089	110382	112163	116452	122276	128506	133664	135246	129882	126541	121193	119684	121375	124292	126099	129384	132258	140127	149248	175149	204305	217353
395151	235	Terre Haute, IN	msa	IN	0.0	0	0	0	0	0	0	0	0	80902	79434	78741	79204	80789	81280	80709	82267	85320	91782	97981	121026	133893	137824
395162	236	Torrington, CT	msa	CT	146566.10990408386	159099	176426	199605	223202	248438	268564	267083	259060	247562	228440	223846	206992	207149	213898	217344	222992	230997	237579	239701	298877	334405	343563
395009	237	Punta Gorda, FL	msa	FL	86811.78994937707	93455	102145	115735	136306	169626	201492	179693	146517	129212	121442	110728	114760	131014	146381	161783	180268	193541	206643	216641	276283	358309	361057
394386	239	Billings, MT	msa	MT	0.0	0	0	0	0	0	0	0	0	182295	183582	184913	188385	200881	212872	230089	234103	237874	246461	259849	310616	358028	370188
395018	240	Redding, CA	msa	CA	104611.00713126204	110335	127197	155399	184031	223984	256839	246158	217136	186895	176886	165056	160004	175681	193637	213242	227905	242804	258480	273124	337447	373545	362723
394748	241	Kingston, NY	msa	NY	119219.3053612924	131037	146060	166183	194901	227439	249181	246633	243033	221911	217297	203278	189564	186291	190721	194398	200336	210193	225331	236829	317309	363457	369115
394960	242	Panama City, FL	msa	FL	103989.31278372816	109279	114871	125359	148090	191629	223639	214937	196751	170954	156366	142513	136159	145150	155741	165035	174927	183335	198781	207470	268886	333044	345885
394729	243	Joplin, MO	msa	MO	0.0	0	0	0	0	0	0	0	67794	64051	62107	61469	66562	75628	85221	93195	100461	104931	112534	123440	155592	183817	192367
394539	244	Dover, DE	msa	DE	0.0	0	0	0	0	0	0	0	0	193354	186684	175985	169730	173732	181415	191438	200259	205719	213187	225491	279635	318005	325044
394559	245	El Centro, CA	msa	CA	0.0	96736	103864	110596	127470	163886	200659	194650	164430	135154	129536	122823	129272	140080	160944	177368	192652	204964	215891	227744	270725	297447	298078
394712	246	Jackson, TN	msa	TN	78684.54288889264	81091	81871	83185	85369	88894	93812	96087	95236	91015	89586	83084	83071	84154	86253	88686	92157	95663	101271	109724	137573	158145	163481
395246	247	Yuba City, CA	msa	CA	0.0	0	0	0	165546	212072	237138	214729	175431	149773	145012	139113	140720	163224	195363	212217	232355	259456	284384	300840	381591	424418	409270
394406	248	Bowling Green, KY	msa	KY	87734.94377368054	91410	93166	95470	99137	104783	107708	111736	113679	113627	110306	107654	108748	110840	113906	120478	129022	137556	146163	153403	187890	216016	225427
395119	249	St. George, UT	msa	UT	0.0	0	0	0	0	0	0	0	249503	229225	204404	197967	209235	230093	257022	271438	284844	304111	336938	363267	463085	532467	513711
394896	250	Muskegon, MI	msa	MI	79400.31456534598	83957	86725	87944	91343	94785	94148	92580	88602	81267	76715	71365	70002	76433	84011	90732	100455	112451	124556	133899	175899	201051	204571
394299	251	Abilene, TX	msa	TX	0.0	0	0	0	0	0	0	0	0	92596	91978	89166	90560	94053	100217	106046	112367	116067	123590	128035	151081	169264	173602
394707	252	Iowa City, IA	msa	IA	0.0	0	0	0	0	0	0	0	0	155837	155617	154706	156013	161827	169188	176675	183311	190433	199728	208036	229202	255002	266462
394351	253	Auburn, AL	msa	AL	117481.35302469452	123607	128015	133158	138437	151463	159207	163940	164069	158129	151058	143464	145577	150394	155278	158868	167444	178207	188880	202690	241473	267937	277122
394860	254	Midland, TX	msa	TX	0.0	0	0	0	0	0	0	0	0	152971	149397	153059	168564	189636	209282	219734	213030	213711	233542	264987	275511	281389	280428
753869	255	Bloomington, IL	msa	IL	120231.941323064	123015	127217	131839	135734	139265	143081	147584	146261	145314	144895	140353	139589	145690	150087	150495	153112	153301	154818	154607	171984	194432	204409
394671	255	Hattiesburg, MS	msa	MS	0.0	0	0	0	0	0	0	0	0	0	0	0	121414	120516	122031	128149	132419	132638	140452	143925	165470	180189	182733
394944	257	Oshkosh, WI	msa	WI	0.0	0	0	0	0	0	0	0	0	157900	154876	139316	132223	138977	146559	150154	156674	164712	173037	183900	219995	239947	246122
394555	258	Eau Claire, WI	msa	WI	0.0	0	0	0	0	0	0	0	0	140839	138353	132772	131550	137311	143857	149749	157881	168226	179597	192171	236079	258848	263974
394651	259	Greenville, NC	msa	NC	0.0	0	0	0	0	0	0	0	140719	134278	131214	128136	125602	124930	125017	126085	128389	133267	139133	146792	181808	212705	223046
394428	260	Burlington, NC	msa	NC	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144961	152224	161918	170892	211593	252557	263027
395210	261	Waterloo, IA	msa	IA	0.0	0	0	0	0	0	0	98995	100433	100528	103098	101477	105248	108832	112504	116601	119894	120638	124819	131243	148393	162777	170061
394480	262	Coeur d'Alene, ID	msa	ID	0.0	0	0	0	0	0	0	224823	231537	205570	189728	169494	175016	194490	213622	230279	248744	274699	303058	332283	468154	530465	540690
394553	263	East Stroudsburg, PA	msa	PA	0.0	0	0	0	0	168503	181069	188644	183779	168340	159392	147656	139906	138029	138010	136074	136765	141868	152289	166549	230447	274767	279503
395007	264	Pueblo, CO	msa	CO	109185.9177840302	112574	115144	119122	123888	128118	133492	135534	130968	127234	125611	121090	118746	120482	125017	132808	146058	160344	178327	194806	255443	288618	287464
394392	265	Blacksburg, VA	msa	VA	80415.89517619791	86715	92614	98668	111059	131072	142747	143246	137625	131314	127587	125546	127977	132629	135493	137401	142640	147021	155317	169863	216367	239385	242803
395215	266	Wausau, WI	msa	WI	0.0	0	0	0	0	0	0	0	0	122455	121593	114357	114861	117423	121558	124633	130524	136709	144486	154841	179376	189053	192817
394731	267	Kahului, HI	msa	HI	167561.3289661866	188272	211253	242610	301276	380426	448436	460636	429862	387847	366574	356196	349849	384727	450795	505305	536865	566224	598192	632440	770428	957648	977710
394720	268	Janesville, WI	msa	WI	0.0	0	0	0	0	0	0	0	0	0	0	0	108434	111647	116026	121938	129985	141541	152876	163368	199554	218407	226031
395170	269	Tupelo, MS	msa	MS	0.0	0	0	0	0	0	0	0	0	0	0	0	87063	91525	97393	103551	111154	114169	112242	115094	135014	150217	151379
394393	270	Bloomington, IN	msa	IN	0.0	0	0	115498	118926	124384	126967	128921	130654	132550	134130	130655	131285	135878	141512	146610	154227	163771	176586	189136	239419	269388	272734
394930	271	Odessa, TX	msa	TX	0.0	0	0	0	0	0	0	0	0	91506	91629	97847	101877	112734	127212	141369	143670	141667	151013	176269	196362	194263	194290
394710	272	Jackson, MI	msa	MI	0.0	0	0	90056	95133	100140	102510	99698	93017	76437	75841	72003	68246	77460	92273	103096	111474	120187	130260	139881	172193	187727	189697
395125	273	State College, PA	msa	PA	0.0	0	0	0	0	158879	164390	169717	174782	179196	183395	178163	184939	190847	195360	203622	210954	219550	229245	243393	278765	299877	308647
395079	274	Sebastian, FL	msa	FL	110987.80444735804	118288	128475	142321	165657	212046	250516	227352	184855	151800	141583	128024	123905	134971	151609	166435	185090	204998	224592	236735	289947	363960	375271
394814	275	Madera, CA	msa	CA	0.0	0	0	114328	141147	180398	217342	211179	168842	141131	136533	133341	134879	157196	181639	195765	208156	225057	251947	267021	338646	389105	386589
394523	276	Decatur, AL	msa	AL	0.0	0	0	0	0	0	71555	72851	73018	71825	68600	67417	78081	98355	103409	104777	109120	113911	118906	128064	162773	181256	189545
394453	277	Chambersburg, PA	msa	PA	0.0	113131	121616	134401	153673	163819	180619	189116	182461	168368	161913	148713	144464	146563	148435	151372	154214	160021	166775	175611	215768	236296	243107
395193	278	Vineland, NJ	msa	NJ	82953.05126524458	86316	88803	93324	107121	129595	152947	164590	158952	142100	128686	125208	124348	124387	126319	127813	130477	131090	129469	134903	170065	193601	204421
394703	279	Idaho Falls, ID	msa	ID	107173.07872973544	112658	116137	120750	129760	145782	159537	169000	180234	174303	163633	147351	138841	146301	155153	162545	177009	193883	214499	236052	341199	392962	375797
394639	280	Grand Junction, CO	msa	CO	136993.0108412019	143296	151901	162086	174577	189069	212424	243347	253849	234719	209067	184815	177670	187324	193650	202233	214376	227563	247603	267997	331452	372948	373634
394563	281	Elizabethtown, KY	msa	KY	96145.49097327824	99780	101762	106123	110740	117273	125006	128363	127513	124206	126287	123943	122429	122790	124459	124277	126109	133738	140866	145804	177623	199709	206080
394917	282	Niles, MI	msa	MI	98423.94345790028	104419	107811	113712	120373	126732	131416	136529	135504	127431	125752	119744	113593	115565	126162	134121	137395	143842	152069	160395	197554	223159	227860
394873	283	Monroe, MI	msa	MI	144959.46242110955	152283	157825	163530	168253	174368	176517	164155	144302	117773	124894	118644	115306	123513	135068	146450	155489	162311	168857	176524	203471	220206	222697
395066	284	Santa Fe, NM	msa	NM	0.0	0	200104	210567	235797	261211	287638	306543	310509	286206	266385	246661	238793	246716	259703	269183	279007	299802	316485	350043	444784	502803	501713
394493	285	Concord, NH	msa	NH	127346.88812293304	143257	163484	188283	211424	233592	247305	239905	223559	205139	197548	191846	194130	198092	205835	214612	223699	238623	255870	267852	343306	390588	400501
394314	286	Alexandria, LA	msa	LA	67181.74649692173	70559	72782	75689	78795	79767	82989	90948	94219	94776	94625	94490	99629	107430	109105	114494	123198	124248	129219	130937	138469	141773	144499
395163	287	Traverse City, MI	msa	MI	104998.67386192836	112040	117652	124667	132786	139189	143795	142936	138384	124906	127343	123009	130971	141945	153431	165377	176953	192332	205212	216607	284227	329827	340509
394359	288	Bangor, ME	msa	ME	79135.11039450984	85673	93030	101375	113827	127319	133553	135539	134913	130605	126995	124530	125192	126680	128724	129965	131558	135681	144317	149325	193435	224792	233494
394685	289	Homosassa Springs, FL	msa	FL	87025.54365304644	93119	97963	104543	115733	141555	174532	171509	148521	127156	116648	103913	97586	100187	106775	115378	128501	141351	157588	166552	218122	269963	277807
394662	290	Hanford, CA	msa	CA	0.0	104432	107949	117954	142444	186145	222935	222939	197078	169607	168464	147242	137908	145310	158770	169571	183133	201687	215905	227725	286281	324214	324035
394723	291	Jefferson City, MO	msa	MO	0.0	0	0	0	0	0	0	0	128648	124580	127160	121514	123355	124756	126464	129005	135540	140802	150945	157192	188328	213439	219467
394598	292	Florence, AL	msa	AL	0.0	0	0	0	0	0	0	0	0	0	86931	85465	88216	96823	100823	101750	106500	109184	112190	117260	145855	166645	174012
394537	293	Dothan, AL	msa	AL	0.0	76850	78801	83265	88623	96930	106273	112518	112715	107040	104298	98703	96983	96526	99883	102318	106275	108615	109825	114764	133830	150536	158014
394802	294	London, KY	msa	KY	52514.5204538818	54605	56394	58223	60747	63757	66050	68048	69408	70642	73574	71931	72165	72980	73910	75816	83792	87439	90457	90435	110594	125291	132796
394306	295	Albany, GA	msa	GA	81833.77876517733	86615	89676	92430	96056	99268	103444	107573	107959	101658	95801	90420	88205	87973	86591	86841	87334	85335	91421	96115	117421	137261	143200
395102	297	Sioux City, IA	msa	IA	68498.07221775685	71340	73021	74977	78068	79362	79855	82013	83560	84186	84327	84693	87925	90508	96484	105834	113698	120047	127510	137219	163750	180577	187155
395223	298	Wichita Falls, TX	msa	TX	0.0	0	0	0	0	0	0	0	0	92420	90789	89702	86184	83994	85933	85921	86806	89161	94400	99500	126890	148029	151786
395152	299	Texarkana, TX	msa	TX	63462.20775270077	66334	68465	71165	75275	77533	80081	83121	83888	81659	80912	80674	82755	85210	88514	90638	94943	95582	100972	104667	127051	142514	145277
395182	300	Valdosta, GA	msa	GA	108044.5474238128	114247	118556	121399	119685	117533	126461	135204	138329	128960	118137	110971	108753	111162	111123	110729	111386	110863	115922	121589	146995	169601	177690
394800	301	Logan, UT	msa	UT	0.0	0	0	0	0	187560	197199	203158	209492	201059	197112	182794	171855	179121	189783	195487	213314	233436	259528	282769	378251	442171	430082
394595	302	Flagstaff, AZ	msa	AZ	150775.90501577084	158470	168774	182270	204703	252369	314142	322434	295044	266025	247778	215103	218530	239705	265725	288239	309290	336134	355315	374056	486182	585101	578533
395036	303	Rocky Mount, NC	msa	NC	78265.11319335357	82625	84565	85899	87946	91083	96404	99950	100912	97365	92716	87960	88261	88701	92123	95924	97593	101583	107199	113151	146437	172645	183567
395000	304	Pottsville, PA	msa	PA	0.0	0	0	0	0	0	0	0	0	67402	65321	59656	59598	59379	59339	60316	61603	63319	67294	70341	95032	107033	110884
394515	305	Dalton, GA	msa	GA	74254.31218195175	79235	82660	86015	88981	94568	100400	103612	102654	97130	90307	84018	82637	90626	97549	102650	108445	116887	125615	134414	167717	194643	200481
394783	306	Lebanon, PA	msa	PA	0.0	0	0	0	0	154620	162032	168536	173768	173509	172652	166567	162104	164697	169601	166368	169549	174430	181552	190341	226330	252247	263225
394880	307	Morristown, TN	msa	TN	76521.93116199382	80293	81911	82270	85848	90410	98991	104725	106343	99821	102608	96922	96593	100053	103331	107057	114902	122135	130109	146759	180350	214379	222398
395232	308	Winchester, VA	msa	VA	115315.19577396224	126060	136748	151672	180434	219078	254682	247874	221023	192414	181641	178943	178115	187629	195893	204157	212869	223962	234078	244965	295930	332621	335797
395221	309	Wheeling, WV	msa	OH	48977.10359674951	51546	53624	55658	58708	64751	70892	74500	75902	74743	74588	74106	75147	79513	83389	89775	91537	92160	97322	100780	118255	123595	124238
